Dataset,Row ID,text,TARGET,MIGRANTS,POC,LGBT+,MUSLIMS,WOMEN,JEWS,other,DISABLED
DIALO_CONAN_Counterspeech,4611,"Even if 'blacks' committed more crimes, this doesn't make them inherently worse than whites. There are factors other than race that affect the crime statistics.",['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2120,"The overwhelming majority of refugees are from countries where there is widespread human rights violations and torture. They are not a problem, they are a benefit to our society.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1190,We all have close relatives who have died from different diseases such as COVID. Let's not make parallels that have no grounding and let's not judge people by the religion they belong to.,['JEWS'],0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,3559,Homosexuality is not a disease. It is a sexual preference. Homosexuality is not a sickness.,LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5547,What are you talking about? It seems a bit exaggerated to say that each and every immigrant in the US is a danger to society.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,446,"Islam isn't a cult, it's only as much of a cult as any other major religion. If you don't agree with Islam you don't have to follow it but hating people because they do is wrong.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,515,Only a very small portion lives in the trailer parks: most of them live in conventional housing. When they live in the camps it is because they do not have the possibility to have adequate housing. In the end they find themselves living in distant industrial areas that are not well connected to services. This creates a lot of social hardship as well as denial of access to basic rights such as education and health.,other,0,0,0,0,0,0,1.0,0.0
Multi_CONAN_Counterspeech,2496,"That is a rather extreme view. If a women is not allowed to have a job, then there is gender discrimination at work.",WOMEN,0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,6258,"Why are you saying that? Because not all Jews are involved with Hollywood, some are repelled by it.",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,6684,"Gay people are contributing members of our society. We should help them and ensure their well-being, including letting them go wherever they like.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,888,"LGBT+ people often face discrimination from their colleagues or even their families, which is not just hard to bear, it can have a devastating impact on individuals.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1332,"Being asexual and 'queer' should not matter to you, like a person's religion does.",LGBT+,0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3207,We should not be so quick to dismiss the feelings of others. This can be a way for us to find a connection with people.,DISABLED,0,0,0,0,0,0,0.0,1.0
DIALO_CONAN_Counterspeech,4378,"They may choose to adopt, try to have surrogacy, or they won't have children, and that is all right too!",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2382,"Much of the funds are given by the EU, we do not maintain them",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,8158,"Why? It's their right to stay here if they want to and they are a great asset for our country, for example they help a lot by being employed by the NHS.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4850,Why do you think about women this way? Would you say the same thing to your mother or grandmother?,['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,1667,"If we worked more closely with migrants, we could create new jobs.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,8273,"Integration has never been a problem in the US, what you are saying is that people from other countries have no right to be proud of their culture.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,170,"Sure, you can say what you want, but there's a basic level of respect that you need to have for another person if you want them to treat you with respect back e.g. you can say 'bird' if you want but the woman you said it to can be angry back at you if she wants because she doesn't like being called that!",['WOMEN'],0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,2516,"You know, being gay is not a bad thing. It just means they are different from some other people.",LGBT+,0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1733,In our society we are proud of our diversity. Muslims are not an exception to us.,MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4804,"Many refugees enter the country legally, many of them have been here for years. They are always subject to the rules of the society they live in, even if they do not have citizenship.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4350,"Being gay is not an illness, nor a disorder, nor a mental disorder. This is just a lack of awareness.",LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1419,There is a problem with traditional values and sexual ethics in our society. Saying that women are trash is disrespectful in the first place. Give and you will be given.,['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,1429,"In Europe, Muslims make up around 5% of the population. In other words, Muslims are a very small but important part of our society. Moreover, ethnicity does not relate to religion.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4694,Saying that gay people affect society in a bad and harmful way because of their sexual preferences is degrading to these people. This is not what a just and fair society is about.,['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2755,What do you mean by 'potential terrorist'?,MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6765,"We are a diverse society, and that includes all people regardless of sexual orientation or gender.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7512,"That's not what they are doing. They're trying to live their life, and the oppression they face is very real, just look at your comments!",['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2390,Muslims are not the problem in this debate. Terrorists are.,MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3086,We are surrounded by cultures and religions all around the world. Many cultures and religions are rich with wisdom and knowledge precisely because they are different from us.,MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4621,"Many migrants coming to this country are aware of the benefits of integrating, as well as of the benefits of accepting responsibility for our society. And when they become part of our society, they are grateful for this chance to be part of it.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5512,"Some people swear that they're not intolerant and homophobic, but then I read statements like this and think that many people lie.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4770,We should treat everyone as if they came from our same family. LGBT+ people are not different.,LGBT+,0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2733,What is the problem you are talking about? Why do you think they are a problem all around the world?,MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6297,"I don't think you can describe a religion with millions of followers to be ""incompatible with Western culture""",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,902,"There is no such thing as ""black or white"" rights.",['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4051,"That's not true. The 1951 Convention provides that refugees may seek asylum in any country they wish to. It's also the case that the population of refugees in the first country they reach is high, because many decide to stop there. Some of them go further instead, because the nearest country can't take all of them.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4880,"Please attempt to initiate a conversation on LGBT issues, it will surely open up to a discussion about how we can make a better world.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,3451,"Maybe you should consider that not all women are childlike, and that some women are 'childlike' with children!",['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,6112,Women are not inferior. They share the same rights and responsibilities as men.,['WOMEN'],0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,1344,Why should we care? We can count on the British government to promote our values and protect us from the effects of radical Islam (if this is what you had in mind).,MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2724,The vast majority of Muslims are peaceful and friendly. How can you say otherwise?,MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1730,"We should do more for our fellow human beings, including Muslims. It is what we are made for.",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2625,"Many Islamic people have reputations as peaceful and tolerant, which is why so many Muslims around the world don't have a problem with living in the West.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7706,"That is not the case, tuberculosis is a global health problem. Immigrants do not bring diseases, and if they do, the solution is to treat them.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5798,Feminists believe that everyone should have equal rights. It's fair.,['WOMEN'],0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,744,"Do you know there are Muslims in British Army? [link to Muslim people currently in British Army, quotes from them about why].",MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,367,Don't you think that people who arrive should have the opportunity to work if they have the skills,MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5874,Because they are humans. And deserve the same respect.,['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,5129,The LGBT community is made up of good people willing to help others and support loved ones. Perhaps you should try to do the same?,['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2923,"Gays are trying to find acceptance in the heterosexual community, but it is a difficult struggle as there are still ideas like the one you expressed.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1179,"I don't understand why you'd think that way. I don't see any evidence that immigrants are the core of a problem, to this extent of generalisation.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3757,"As the saying goes, money is power, and power is associated with wealth. Why is it a problem when it comes to Jews?",JEWS,0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,5816,A migrant is a person that comes here with the intention (and responsibility) to make our society better. The different people coming here seek citizenship to improve their life and also our country.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,380,"On the contrary I see a lot of news about attacks by Muslims, because the media disproportionately reports these attacks, and makes a point of announcing the suspects religion. I never see them do this when the attacker is a Christian or an atheist. I wonder why...",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5482,People that have been here for a long time like Jews and their families have the same rights as anyone else in the US.,['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,7890,"Black people are disproportionately represented in violent crime, but in reality they are not more criminal than other ethnicities.",['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7849,"Since you see gay people as being not normal, you might have to rethink your views on sexuality. Even if they have a different sexual orientation, gay people deserve respect.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2368,"We are a diverse society, so why shouldn't we be proud of being inclusive towards other religions?",['JEWS'],0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,4984,"Slaves were not happy in the shackles of their masters, only when they were set free and could choose their own destiny, they started to be happy.",POC,0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,3557,Skilled migrants labour is a fundamental resource for growing businesses.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5340,"We won't isolate transgender people. What we should do is teach to everyone that other sexual identities are to be respected, just as all LGBT+ people in our society.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,3233,"Even if you are not homophobic it does not mean it's nice to say what you said. But either way, just because a person identifies as gay, does not make you obliged to like them (or to express your disliking).",['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,343,"Although many people have claimed that immigrants have brought diseases such as measles, hepatitis C, HIV, tuberculosis, and even Ebola, to the U.S., this allegation is not supported. There is no evidence that immigrants were the source of any recent outbreak in the U.S. According to the WHO, more than 100 countries (including many in Latin America) have higher vaccination rates than the U.S. Mexico, for example, has a 99 percent vaccination rate for measles. Guatemala, Honduras and El Salvador have a 93 percent vaccination rate. The vaccination rate in the U.S., by comparison, is 92 percent. Last but not least, the vast majority of immigrants arriving in the U.S. have been screened for health issues.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4584,Many immigrants started their own companies: this is not 'stealing our jobs'.,MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1432,"Anyone can express theirself with their own style! If you don't like the girls you called tomboyish you are not obliged to. Plus, someone's style has nothing to do with their willingness for challenges.",WOMEN,0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,4806,"LGBT+ people often face discrimination but they don't deserve hate because of their identity. A sexual orientation that is different from your own shouldn't be judged, just aknowledge its existence.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
